dx,dy,dz,B_pred,az_pred,el_pred,pm_x,pm_y,pm_z,act_x,act_y,act_z
0.0,0.0,0.003,0.00011985616583842784,-0.014143814332783222,0.2805744707584381,-0.06232863519557194,-0.4357790063797244,-0.20963017989620206,-0.07247464186983196,-0.45715022074248124,-0.2796446140226203
0.00039983335416542663,0.0007986673331746252,0.002996250781184899,8.529519254807383e-05,1.7902538776397705,0.14369145035743713,-0.07464644150838677,-0.4244582287430594,-0.21256754769001054,-0.07247381131470479,-0.45714908475467864,-0.2796395475036668
0.0007986673331746252,0.0015893546463604897,0.0029850124958340774,6.820599810453132e-05,2.3565733432769775,0.04260295629501343,-0.09123404194150363,-0.41753513080796706,-0.21632953814837494,-0.07247381131470479,-0.45714908475467864,-0.2796395475036668
0.001195505059788794,0.0023641616532907167,0.002966313233808127,6.100493192207068e-05,2.6263160705566406,0.01377837359905243,-0.10774222114923568,-0.41394038857222326,-0.21997719170009733,-0.0724730376897694,-0.4571443885385956,-0.27962574407105345
0.0015893546463604897,0.0031153467384692044,0.002940199733523725,5.8966485084965825e-05,2.779118299484253,0.0027146190404891968,-0.1230292753111432,-0.41239326718543656,-0.22331656769232058,-0.07247419084218068,-0.45712030124839587,-0.27956870134350986
0.0019792316740361833,0.003835404308833624,0.002906737265131934,5.801676888950169e-05,2.90228533744812,-0.007579714059829712,-0.13690841377528776,-0.41240730683718596,-0.22637566137457762,-0.07247419084218068,-0.45712030124839587,-0.27956870134350986
0.0023641616532907167,0.004517139787160284,0.002866009467376818,5.828247230965644e-05,2.9649500846862793,-0.015930011868476868,-0.1492722816709736,-0.41313710389702185,-0.22916535526574594,-0.07546051868635051,-0.4528008132140066,-0.27234806879478357
0.002743182459643611,0.005153741497901529,0.0028181181385421366,5.672156112268567e-05,2.9519031047821045,-0.02341976761817932,-0.16012299191355067,-0.41362957435226483,-0.2317078988671396,-0.07546051868635051,-0.4528008132140066,-0.27234806879478357
0.0031153467384692044,0.005738848727196182,0.0027631829820086553,5.5461874580942094e-05,2.9320120811462402,-0.030333250761032104,-0.16962335211948598,-0.4138353640762385,-0.23402619561536292,-0.07546051868635051,-0.4528008132140066,-0.27234806879478357
0.003479724272889842,0.006266615277019868,0.002701341307058031,5.486915324581787e-05,2.8999807834625244,-0.03638838231563568,-0.17789758636052141,-0.4136519381137464,-0.23613710226519183,-0.07546051868635051,-0.4528008132140066,-0.27234806879478357
0.003835404308833624,0.0067317678784631725,0.0026327476856711184,5.5942080507520586e-05,2.852134943008423,-0.03929257392883301,-0.18503088699512782,-0.41295112250336785,-0.23802865482256033,-0.07546051868635051,-0.4528008132140066,-0.27234806879478357
0.004181497831445274,0.007129658880491483,0.0025575735661785173,5.72579083382152e-05,2.802669048309326,-0.042089611291885376,-0.1911282311348405,-0.41178490902408615,-0.23972591931053733,-0.07546051868635051,-0.4528008132140066,-0.27234806879478357
0.004517139787160284,0.007456312687737812,0.0024760068447290348,5.936338857281953e-05,2.755976438522339,-0.046777546405792236,-0.19629821686734492,-0.41024921074079773,-0.24127430671431177,-0.07546051868635051,-0.4528008132140066,-0.27234806879478357
0.0048414912458883165,0.007708465483337544,0.0023882513956471675,6.147455133032054e-05,2.706838846206665,-0.05125132203102112,-0.2006164901949379,-0.4083722867244241,-0.24268916789842832,-0.07546051868635051,-0.4528008132140066,-0.27234806879478357
0.005153741497901529,0.007883597839907682,0.002294526561853465,6.378580292221159e-05,2.6542179584503174,-0.05538834631443024,-0.20414077267868344,-0.4061712127537034,-0.24398258010115756,-0.07546051868635051,-0.4528008132140066,-0.27234806879478357
0.005453110080186673,0.007979959892832436,0.0021950666066214626,6.601418135687709e-05,2.6163697242736816,-0.05717509984970093,-0.20702672105448797,-0.4038482042889795,-0.24514165475218153,-0.07546051868635051,-0.4528008132140066,-0.27234806879478357
0.005738848727196182,0.00799658882433204,0.0020901201280414962,6.641015352215618e-05,2.600870370864868,-0.055745840072631836,-0.20947517678634564,-0.40164753754363924,-0.2461449447536408,-0.07546051868635051,-0.4528008132140066,-0.27234806879478357
0.006010243241122342,0.007933318483619748,0.001979949437654946,6.688435678370297e-05,2.575756788253784,-0.054459527134895325,-0.21147636021810437,-0.3994609099201758,-0.2470128129367991,-0.07546051868635051,-0.4528008132140066,-0.27234806879478357
0.006266615277019868,0.0077907810470255615,0.0018648299048119933,6.755358481314033e-05,2.5436325073242188,-0.05270510911941528,-0.21303205197806302,-0.39722254133272783,-0.24775603970950652,-0.07546051868635051,-0.4528008132140066,-0.27234806879478357
0.00650732403831499,0.007570400701499316,0.0017450492683916505,6.845404277555645e-05,2.5047175884246826,-0.05052350461483002,-0.21413891192054857,-0.3948812882619134,-0.2483845884937584,-0.1082699215588441,-0.4429113629165441,-0.26153860947611296
0.0067317678784631725,0.007274379414605454,0.0016209069176044194,6.979845056775957e-05,2.459477186203003,-0.048087865114212036,-0.21479016091884526,-0.39240235285776615,-0.24890924908056355,-0.1082699215588441,-0.4429113629165441,-0.26153860947611296
0.006939385804752136,0.006905674933190989,0.0014927131436751808,7.132651808205992e-05,2.408003568649292,-0.04524241387844086,-0.21497332998490495,-0.3897628703761522,-0.2493376948708112,-0.1082699215588441,-0.4429113629165441,-0.26153860947611296
0.007129658880491483,0.006467971230556721,0.001360788364276732,7.295791147043929e-05,2.3502681255340576,-0.04222230613231659,-0.2146695755842563,-0.3869511093006398,-0.24967942570331478,-0.1082699215588441,-0.4429113629165441,-0.26153860947611296
0.007302111522084169,0.00596564169741376,0.0012254623226524714,7.17266375431791e-05,2.268446922302246,-0.04800792038440704,-0.2136932686908798,-0.38383536967492154,-0.25004777155110536,-0.1082699215588441,-0.4429113629165441,-0.26153860947611296
0.007456312687737812,0.005403705444409205,0.0010870732634300202,7.041970093268901e-05,2.1804139614105225,-0.05414251983165741,-0.21201554220772872,-0.38047113765397367,-0.25044359699995145,-0.1082699215588441,-0.4429113629165441,-0.26153860947611296
0.007591876954844689,0.004787777152831653,0.000945967087185806,6.904942711116746e-05,2.086930751800537,-0.060577839612960815,-0.2096136908756455,-0.3769317855154659,-0.25086709267608287,-0.1082699215588441,-0.4429113629165441,-0.26153860947611296
0.007708465483337544,0.004124010974571713,0.0008024964858737621,6.762910925317556e-05,1.9888153076171875,-0.06726179271936417,-0.20647533246369013,-0.37330597885244665,-0.25131781127438974,-0.1082699215588441,-0.4429113629165441,-0.26153860947611296
0.007805786862613273,0.0034190390418706385,0.0006570200612791245,6.61729573039338e-05,1.8869503736495972,-0.0741392970085144,-0.20260238790404184,-0.36969408205891247,-0.2517947092573021,-0.1082699215588441,-0.4429113629165441,-0.26153860947611296
0.007883597839907682,0.0026799052012472374,0.0005099014287007225,6.492812826763839e-05,1.7893624305725098,-0.07863277196884155,-0.19809557413364598,-0.36621883512953246,-0.25226679979068567,-0.1082699215588441,-0.4429113629165441,-0.26153860947611296
0.007941703928300708,0.0019139946337118558,0.0003615083081020992,6.223843229236081e-05,1.7082233428955078,-0.0854048877954483,-0.19319750293272225,-0.3629995272016357,-0.25276120670746355,-0.1082699215588441,-0.4429113629165441,-0.26153860947611296
0.007979959892832436,0.0011289600644789376,0.00021221160500310872,5.953511572442949e-05,1.6265296936035156,-0.09222817420959473,-0.1879391755320651,-0.36008179839328075,-0.25327580242374853,-0.1082699215588441,-0.4429113629165441,-0.26153860947611296
0.007998270113514856,0.00033264529946632393,6.238448340927728e-05,5.6763135944493115e-05,1.567568302154541,-0.09960871189832687,-0.18262529385484488,-0.35750443835472057,-0.25381460181886023,-0.1082699215588441,-0.4429113629165441,-0.26153860947611296
0.00799658882433204,-0.0004669931474206407,-8.759856690386644e-05,5.718259490095079e-05,1.5135705471038818,-0.09763003885746002,-0.17732066898072874,-0.35525308256862226,-0.2542657073027508,-0.1082699215588441,-0.4429113629165441,-0.26153860947611296
0.007974920227631351,-0.0012619655531459892,-0.00023736266642020225,5.742779467254877e-05,1.4559612274169922,-0.0958762913942337,-0.17198412600648202,-0.35332755211113953,-0.2546422572512251,-0.1082699215588441,-0.4429113629165441,-0.26153860947611296
0.007933318483619748,-0.0020443288162146534,-0.0003865334828865746,5.6818651501089334e-05,1.380906105041504,-0.09557148069143295,-0.16642412105026122,-0.3517653867713342,-0.25497007124724785,-0.1082699215588441,-0.4429113629165441,-0.26153860947611296
0.007871887574991496,-0.0028062658215169587,-0.0005347381669484763,5.619895819108933e-05,1.3090444803237915,-0.09535034745931625,-0.16071573376136825,-0.3505778000800232,-0.25525597208455597,-0.1082699215588441,-0.4429113629165441,-0.26153860947611296
0.0077907810470255615,-0.0035401635463588195,-0.0006816062840792614,5.6898032198660076e-05,1.2584697008132935,-0.09262678027153015,-0.15512655683054394,-0.3496966246424257,-0.2554758397400819,-0.1082699215588441,-0.4429113629165441,-0.26153860947611296
0.007690201623802399,-0.004238689127267947,-0.0008267707404735388,5.763251829193905e-05,1.2109127044677734,-0.08984322100877762,-0.14968405392712864,-0.34910112257498066,-0.25563689109373455,-0.1082699215588441,-0.4429113629165441,-0.26153860947611296
0.007570400701499316,-0.004894863127541754,-0.0009698687005905108,5.806929402751848e-05,1.168474555015564,-0.08730312436819077,-0.14443461228124518,-0.3487585832661818,-0.25574901366238334,-0.1082699215588441,-0.4429113629165441,-0.26153860947611296
0.0074316777200309535,-0.005502129273471793,-0.0011105424940538614,5.851483001606539e-05,1.1357686519622803,-0.08633609861135483,-0.13946642894248884,-0.3486112296387833,-0.25583640993631696,-0.1082699215588441,-0.4429113629165441,-0.26153860947611296
0.007274379414605454,-0.006054419962463426,-0.0012484405096414273,5.799213977297768e-05,1.0846678018569946,-0.08769426494836807,-0.13456154741262036,-0.3487474981829574,-0.2559291490814915,-0.1082699215588441,-0.4429113629165441,-0.26153860947611296
0.007098898949067002,-0.006546216888515287,-0.0013832180741301394,5.7278783060610294e-05,1.0301876068115234,-0.0890372097492218,-0.1296929154406396,-0.34918040720961596,-0.25602641067676957,-0.1082699215588441,-0.4429113629165441,-0.26153860947611296
0.006905674933190989,-0.006972606179308706,-0.0015145383137995727,5.668948870152235e-05,0.9796627759933472,-0.0906522125005722,-0.1249124989875981,-0.34987842659891744,-0.25613082019899686,-0.1082699215588441,-0.4429113629165441,-0.26153860947611296
0.006695190326387982,-0.00732932749399564,-0.001642072996440813,5.6843331549316645e-05,0.9186414480209351,-0.09189606457948685,-0.12012862504642749,-0.35090775104440836,-0.2562371930684398,-0.1082699215588441,-0.4429113629165441,-0.26153860947611296
0.006467971230556721,-0.007612816591116128,-0.0017655033517660374,5.707285163225606e-05,0.8593114614486694,-0.09292463958263397,-0.11538292866388146,-0.3522499529588999,-0.25634278417250306,-0.1082699215588441,-0.4429113629165441,-0.26153860947611296
0.00622458557510337,-0.007820240941320776,-0.0018845208681682174,5.7213997934013605e-05,0.8048876523971558,-0.09377093613147736,-0.11073865929971417,-0.353858598836305,-0.25644556290409215,-0.1082699215588441,-0.4429113629165441,-0.26153860947611296
0.00596564169741376,-0.007949528029067716,-0.0019988280638394734,5.72653952986002e-05,0.7556492686271667,-0.094430111348629,-0.1062487893382629,-0.35568230494441927,-0.2565436864169042,-0.1082699215588441,-0.4429113629165441,-0.26153860947611296
0.005691786822326755,-0.007999386060512807,-0.002108139230320662,5.7226068747695535e-05,0.7118082642555237,-0.09489862620830536,-0.10195616698112113,-0.35766672862149423,-0.2566354921889686,-0.1082699215588441,-0.4429113629165441,-0.26153860947611296
0.005403705444409205,-0.007969316870686725,-0.0022121811466237376,5.7095974625553936e-05,0.6735085248947144,-0.09517458081245422,-0.0978940492770883,-0.3597564811711313,-0.25671949536761696,-0.1082699215588441,-0.4429113629165441,-0.26153860947611296
0.005102117617076029,-0.00785962090099466,-0.0023106937621419224,5.687556404154748e-05,0.6408262252807617,-0.09525752812623978,-0.0940869383698723,-0.3618968774560706,-0.25679438425247203,-0.1082699215588441,-0.4429113629165441,-0.26153860947611296
0.004787777152831653,-0.007671394197305108,-0.002403430846640801,5.656595021719113e-05,0.6137655973434448,-0.09514911472797394,-0.09055159407604123,-0.36403551936981265,-0.25685902377839265,-0.1082699215588441,-0.4429113629165441,-0.26153860947611296
0.004461469739131333,-0.007406517458621857,-0.0024901606057056674,5.700664041796699e-05,0.6080342531204224,-0.09601221978664398,-0.08740299207697932,-0.36597275458416506,-0.25692595879771263,-0.1082699215588441,-0.4429113629165441,-0.26153860947611296
0.004124010974571713,-0.0070676372457612255,-0.002570666260106842,5.752244032919407e-05,0.6152482628822327,-0.09712875634431839,-0.08468149334955659,-0.36760946491586477,-0.2569978642250118,-0.1082699215588441,-0.4429113629165441,-0.26153860947611296
0.003776244330319058,-0.006658139537791207,-0.002644746587634858,5.804718966828659e-05,0.6305491328239441,-0.09824762493371964,-0.08239155138715974,-0.3689058109587084,-0.2570741693500496,-0.1082699215588441,-0.4429113629165441,-0.26153860947611296
0.0034190390418706385,-0.006182115900447897,-0.002712216426051184,5.857664655195549e-05,0.6528698205947876,-0.09933392703533173,-0.08053295783299101,-0.3698391681227156,-0.2571539656234017,-0.1300844312727838,-0.38930921383192874,-0.259415401121047
0.0030532879364186536,-0.005644322604563136,-0.002772907135897391,5.852679896634072e-05,0.685063362121582,-0.1018514335155487,-0.07913212261223451,-0.3703683839580278,-0.25725349226262084,-0.1300844312727838,-0.38930921383192874,-0.259415401121047
0.0026799052012472374,-0.005050133102978567,-0.002826667022005975,5.7273166021332145e-05,0.7307208180427551,-0.10768458247184753,-0.07825022229322232,-0.3704351514410184,-0.25740894923856456,-0.1300844312727838,-0.38930921383192874,-0.259415401121047
0.002299824098740355,-0.004405484340781101,-0.002873361712659271,5.5344353313557804e-05,0.7844134569168091,-0.11201286315917969,-0.07790720156403735,-0.370044130351127,-0.25759608699401787,-0.1300844312727838,-0.38930921383192874,-0.259415401121047
0.0019139946337118558,-0.0037168174353100526,-0.002912874495448772,5.2171402785461396e-05,0.845272421836853,-0.11285331845283508,-0.0781208492641917,-0.36921553929669604,-0.2577705394583852,-0.1300844312727838,-0.38930921383192874,-0.259415401121047
0.0015233811788882164,-0.0029910133186418883,-0.0029451066089953622,5.0282833399251103e-05,0.9065070748329163,-0.11215629428625107,-0.07885502016981845,-0.36802989788107715,-0.25791595400145334,-0.1300844312727838,-0.38930921383192874,-0.259415401121047
0.0011289600644789376,-0.002235323985591407,-0.002969977489801336,5.622937169391662e-05,0.9156255722045898,-0.09422145038843155,-0.0795716903047142,-0.3669044171464243,-0.25783520010200367,-0.1300844312727838,-0.38930921383192874,-0.259415401121047
0.000731717137859494,-0.00145730003417676,-0.0029874249736171836,8.375472680199891e-05,0.8143903017044067,-0.03296348452568054,-0.07927399973533539,-0.3666454145423415,-0.2570489790177282,-0.1300844312727838,-0.38930921383192874,-0.259415401121047
0.00033264529946632393,-0.0006647152225399712,-0.0029974054508198384,9.943797340383753e-05,0.8067451119422913,0.09584346413612366,-0.0789799986919713,-0.36651327849834775,-0.25485184902639435,-0.1300844312727838,-0.38930921383192874,-0.259415401121047
-6.725797893719251e-05,0.00013451120387480482,-0.002999893975414026,0.00012998012243770063,-0.31684574484825134,0.23192161321640015,-0.07595884785123122,-0.3783538647455308,-0.25134880423654477,-0.1300844312727838,-0.38930921383192874,-0.259415401121047
-0.0004669931474206407,0.0009323936388039491,-0.0029948843273842596,0.00011383242235751823,-1.663855791091919,0.1375746726989746,-0.08519713839352798,-0.396765107279135,-0.24935079675639005,-0.1300844312727838,-0.38930921383192874,-0.259415401121047
-0.000865561076240867,0.0017209599047025243,-0.002982389028241639,8.056302613113075e-05,-2.4523284435272217,0.05045880377292633,-0.10126744554360735,-0.4088590674417832,-0.2486069836313544,-0.1300844312727838,-0.38930921383192874,-0.259415401121047
-0.0012619655531459892,0.0024923309081070297,-0.0029624393097265945,6.882919115014374e-05,-2.880568742752075,-0.01445607841014862,-0.11769424804313874,-0.41508948185331773,-0.24871167582209183,-0.1300844312727838,-0.38930921383192874,-0.259415401121047
-0.0016552157733871983,0.0032387993649327864,-0.0029350850357458026,6.888971256557852e-05,-2.9849162101745605,-0.04689928889274597,-0.13239132148296473,-0.4193767604854546,-0.249183195269425,-0.1300844312727838,-0.38930921383192874,-0.259415401121047
-0.0020443288162146534,0.003952906809108872,-0.0029003945777383825,7.300150173250586e-05,-2.879359483718872,-0.04961104691028595,-0.14506687717208067,-0.42435530225152057,-0.24962982300954756,-0.1300844312727838,-0.38930921383192874,-0.259415401121047
-0.0024283321016674345,0.004627518115105601,-0.002858454643782914,7.753170211799443e-05,-2.777331829071045,-0.04916098713874817,-0.1558543759704125,-0.42987025707771204,-0.2500175961417319,-0.1300844312727838,-0.38930921383192874,-0.259415401121047
-0.0028062658215169587,0.005255892789750313,-0.002809370061872389,8.263497875304893e-05,-2.6773858070373535,-0.04540249705314636,-0.16487934007015814,-0.43579307868258843,-0.2503149113344502,-0.1300844312727838,-0.38930921383192874,-0.259415401121047
-0.0031771853382876816,0.005831752321007012,-0.0027532635178988277,8.652991527924314e-05,-2.6013100147247314,-0.0425453782081604,-0.17239463076206407,-0.4417850904352024,-0.25054315273997,-0.1300844312727838,-0.38930921383192874,-0.259415401121047
-0.0035401635463588195,0.006349342910793225,-0.002690275249002441,8.612332749180496e-05,-2.6205432415008545,-0.043133288621902466,-0.17912161509191435,-0.44686401216326777,-0.2507508774177461,-0.1300844312727838,-0.38930921383192874,-0.259415401121047
-0.003894293189245598,0.006803492965028519,-0.0026205626930518133,8.569788042223081e-05,-2.6351873874664307,-0.043638676404953,-0.1851252573247636,-0.4511842588176122,-0.2509395826068774,-0.1300844312727838,-0.38930921383192874,-0.259415401121047
-0.004238689127267947,0.007189664766493016,-0.0025443000951312243,8.525355951860547e-05,-2.644913673400879,-0.044059574604034424,-0.19046293179641516,-0.45488628591038366,-0.25111056294867495,-0.1300844312727838,-0.38930921383192874,-0.259415401121047
-0.00457249054993875,0.007503999814197911,-0.0024616780720186824,8.479055395582691e-05,-2.649451732635498,-0.044394731521606445,-0.19518510243387402,-0.4580972961571164,-0.25126494315085207,-0.1300844312727838,-0.38930921383192874,-0.259415401121047
-0.004894863127541754,0.007743357376251893,-0.0023729031357432495,8.430918387603015e-05,-2.6485893726348877,-0.04464283585548401,-0.1993357321781993,-0.46093180542698425,-0.2514036976733597,-0.1300844312727838,-0.38930921383192874,-0.259415401121047
-0.0052050010965213386,0.007905345871016004,-0.0022781971774125235,8.381006045965478e-05,-2.642176389694214,-0.044803112745285034,-0.20295252602942768,-0.4634920501370412,-0.2515276750177126,-0.1300844312727838,-0.38930921383192874,-0.259415401121047
-0.005502129273471793,0.00798834676299684,-0.00217779691260042,8.329407864948735e-05,-2.6301231384277344,-0.0448748916387558,-0.20606705807560252,-0.46586831202545953,-0.2516376140497008,-0.1300844312727838,-0.38930921383192874,-0.259415401121047
-0.005785504992692097,0.007991530734718177,-0.0020719532896815228,8.276227890746668e-05,-2.612408399581909,-0.04485812783241272,-0.2087049155686484,-0.4681390761909599,-0.2517341644586949,-0.1300844312727838,-0.38930921383192874,-0.259415401121047
-0.006054419962463426,0.007914865972987054,-0.001960930862590836,8.230461389757693e-05,-2.5892598628997803,-0.04456248879432678,-0.2108870814720633,-0.4703693853260156,-0.2518156732985682,-0.1300844312727838,-0.38930921383192874,-0.259415401121047
-0.00630820203540956,0.0077591184867606905,-0.0018450071295767233,8.213699038606137e-05,-2.5612308979034424,-0.04352860152721405,-0.21263205664717416,-0.4726088022764971,-0.25187531632892024,-0.1300844312727838,-0.38930921383192874,-0.259415401121047
-0.006546216888515287,0.0075258444534381805,-0.0017244718395998057,8.199221338145435e-05,-2.5279343128204346,-0.042334094643592834,-0.21394933726469062,-0.47490169684409633,-0.25191383934328276,-0.1300844312727838,-0.38930921383192874,-0.259415401121047
-0.006767869608603572,0.007217374670050346,-0.001599626268111463,8.187013736460358e-05,-2.489597797393799,-0.04098455607891083,-0.21484404407228022,-0.4772811789311624,-0.25193196369535237,-0.1300844312727838,-0.38930921383192874,-0.259415401121047
-0.006972606179308706,0.006836791264706244,-0.0014707824640220982,8.177020208677277e-05,-2.446510076522827,-0.03948725759983063,-0.21531776388795987,-0.4797692479897769,-0.25193040891320007,-0.1300844312727838,-0.38930921383192874,-0.259415401121047
-0.007159914865828668,0.006387896900987922,-0.0013382624697413784,8.083030115813017e-05,-2.404355049133301,-0.040460944175720215,-0.21541078523771107,-0.4823301722103063,-0.2519404237366979,-0.1300844312727838,-0.38930921383192874,-0.259415401121047
-0.00732932749399564,0.005875176782992907,-0.0012023975162399265,7.937488408060744e-05,-2.3710172176361084,-0.044981613755226135,-0.21522426622642912,-0.484866322541113,-0.2520020803111533,-0.1300844312727838,-0.38930921383192874,-0.259415401121047
-0.0074804206204675955,0.0053037538406574564,-0.0010635271951443934,7.81762064434588e-05,-2.340507984161377,-0.049882471561431885,-0.21480598622495428,-0.48734821591309374,-0.2521136135860105,-0.1300844312727838,-0.38930921383192874,-0.259415401121047
-0.007612816591116128,0.004679337543134094,-0.000921998609935258,7.6759431976825e-05,-2.31691575050354,-0.05597133934497833,-0.2142351238265687,-0.4897190191052899,-0.2522829027539084,-0.1300844312727838,-0.38930921383192874,-0.259415401121047
-0.007726184484965111,0.004008166851663077,-0.0007781655083688783,7.580846431665123e-05,-2.265895366668701,-0.062387824058532715,-0.21328213024047063,-0.492195141856444,-0.2525068185416462,-0.1300844312727838,-0.38930921383192874,-0.259415401121047
-0.007820240941320776,0.003296947881934053,-0.0006323873982923391,7.453893340425566e-05,-2.1051812171936035,-0.06528298556804657,-0.2109109288627076,-0.4954534867547641,-0.2527376688198085,-0.1300844312727838,-0.38930921383192874,-0.259415401121047
-0.007894750868025893,0.0025527868987948172,-0.00048502864906105954,7.324788020923734e-05,-1.9393378496170044,-0.06815044581890106,-0.20708321962485365,-0.4991625213155335,-0.25297429169980046,-0.1300844312727838,-0.38930921383192874,-0.259415401121047
-0.007949528029067716,0.0017831193128019674,-0.00033645758080516196,7.194426143541932e-05,-1.7699874639511108,-0.07095889747142792,-0.20181896247983774,-0.5029772129394368,-0.2532152992565787,-0.1300844312727838,-0.38930921383192874,-0.259415401121047
-0.007984435510071036,0.0009956353880564938,-0.00018704554382097498,6.993388524278998e-05,-1.5849714279174805,-0.07716843485832214,-0.19504243656114212,-0.5065583561687663,-0.25349983820616157,-0.1300844312727838,-0.38930921383192874,-0.259415401121047
